id,text,label_l1,label_l2,scenario,source,complexity
4653,"Добрый день, нужно снимок!!",anamnesis,services,anamnesis_flow,augmented,complex
1272,Буду спасибо спасибо,conversational,confirmation,conversation_flow,augmented,simple
5301,Болшьое спасибо 🙏,conversational,gratitude,conversation_flow,augmented,simple
7312,Есть WhatsApp?,faq,clinic_info,faq_flow,template,simple
6332,Что посоветуете 🙏,faq,followup,faq_flow,augmented,simple
1553,Какие ещё варианыт,faq,followup,faq_flow,augmented,simple
1306,Благодарю вас спасибо?,conversational,gratitude,conversation_flow,augmented,simple
8719,Сколько стоит лечение кариеса?!,faq,price,faq_flow,augmented,simple
7380,"Здравствуйте, скажите, врач Иванова не объяснил",negative_feedback,staff,escalation_flow,augmented,complex
4060,зуб мудрости болит немного,anamnesis,symptom,anamnesis_flow,variation,simple
1184,Где находится клиника?,faq,clinic_info,faq_flow,template,simple
7053,да спасибо,conversational,confirmation,conversation_flow,augmented,simple
522,Не ршеил ещё,conversational,unclear,clarification_flow,augmented,simple
640,Болит зуб мудрости уже три дня 😢,anamnesis,symptom,anamnesis_flow,augmented,medium
6132,"Привет, здравствуйте, позже",conversational,unclear,clarification_flow,augmented,complex
5610,"Добрый день, врач Смирновой не объяснил",negative_feedback,staff,escalation_flow,augmented,complex
7257,Спсаибо 😊,conversational,gratitude,conversation_flow,augmented,simple
281,Сидорова был груб!,negative_feedback,staff,escalation_flow,augmented,simple
833,Хочу оставить жалобу?,negative_feedback,general,escalation_flow,augmented,simple
360,Эй!,conversational,greeting,conversation_flow,augmented,simple
985,Требую компенсацию 😢,negative_feedback,general,escalation_flow,augmented,simple
3355,Болит зуб уже два дня,anamnesis,symptom,anamnesis_flow,variation,simple
3434,зуб очень болит,anamnesis,symptom,anamnesis_flow,variation,simple
1636,Сколько нельзя курить после удаление пожалуйста,faq,visit_prep,faq_flow,augmented,medium
8644,Спасибо за информацию,conversational,gratitude,conversation_flow,template,simple
3592,Благодарю 👍,conversational,gratitude,conversation_flow,augmented,simple
3629,Расскажите больше 👍,faq,followup,faq_flow,augmented,simple
9221,Перезапишите на день 🦷,booking,reschedule,booking_flow,augmented,simple
8694,Сколько нельзя куритьп осле КТ?,faq,visit_prep,faq_flow,augmented,simple
1610,Не сейчас,conversational,unclear,clarification_flow,template,simple
4340,Отмените запись...,booking,cancel,booking_flow,augmented,simple
2843,Перезапишите на день 👍,booking,reschedule,booking_flow,augmented,simple
6089,Болит коренной зуб уже с утра пожалуйста,anamnesis,symptom,anamnesis_flow,augmented,medium
2099,"Спасибо, до свидания?!",conversational,gratitude,conversation_flow,augmented,complex
6287,"Да, конечно пожалуйста",conversational,confirmation,conversation_flow,augmented,complex
5346,Ждал две недлеи,negative_feedback,service_issue,escalation_flow,augmented,simple
6586,"Скажите, подскажите, снимите меня с записи",booking,cancel,booking_flow,augmented,complex
3428,Врач Кзунецовой не объяснил,negative_feedback,staff,escalation_flow,augmented,simple
2738,Элайнер треснул!!,anamnesis,complaint,anamnesis_flow,augmented,simple
7911,Что лучше выбрать заранее спасибо,faq,procedure,faq_flow,augmented,simple
7386,Есть наркоз?,faq,clinic_info,faq_flow,variation,simple
9043,кузнецовой был груб?!,negative_feedback,staff,escalation_flow,augmented,simple
4795,"Спасибо, вс ёпонятно",conversational,gratitude,conversation_flow,augmented,complex
4202,Здравствутйе,conversational,greeting,conversation_flow,augmented,simple
8162,"Здравствуйте, недопустимо",negative_feedback,general,escalation_flow,augmented,complex
3948,Есть ночной приём.,faq,clinic_info,faq_flow,augmented,simple
5263,"СКАЖИТЕ, НЕВЕЖЛИВО ОТВЕТИЛИ",negative_feedback,staff,escalation_flow,augmented,complex
2468,"Привет, есть микроскоп?",faq,clinic_info,faq_flow,augmented,complex
3053,Можно на другой день?!,booking,reschedule,booking_flow,augmented,simple
7076,пердений зуб сильно болит,anamnesis,symptom,anamnesis_flow,augmented,simple
290,Хочу консультацию пожалуйста,anamnesis,services,anamnesis_flow,augmented,simple
6251,МН ЕНЕ ПЕРЕЗВОНИЛИ МЕСЯЦ,negative_feedback,service_issue,escalation_flow,augmented,simple
8278,Нес ейчас?,conversational,unclear,clarification_flow,augmented,simple
212,После виниры у Морозовой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
131,Здрасет?,conversational,greeting,conversation_flow,augmented,simple
60,Можно епренести на среду?,booking,reschedule,booking_flow,augmented,simple
7288,А что лучше пожалуйста заранее спасибо,faq,followup,faq_flow,augmented,medium
817,коронку сколько стоит?,faq,price,faq_flow,variation,simple
108,"Не смогу прийти, занят на работе заранее спасибо",booking,cancel,booking_flow,augmented,complex
5858,"Скажите, у меня пульсирующа яболь день",anamnesis,symptom,anamnesis_flow,augmented,complex
2862,"Уточните, пожалуйста пожалуйста",faq,followup,faq_flow,augmented,complex
2095,Мне не перезвонили два ндя,negative_feedback,service_issue,escalation_flow,augmented,simple
6401,"Здравствуйте, перезапишите на день заранее спасибо",booking,reschedule,booking_flow,augmented,complex
1405,КОРОНКА СЛЕТЕЛА?!,anamnesis,complaint,anamnesis_flow,augmented,simple
3095,Точно нжуно?,faq,followup,faq_flow,augmented,simple
3036,Сколько нельзя пить после консультацию?,faq,visit_prep,faq_flow,variation,simple
4799,Планирую осмотр,anamnesis,services,anamnesis_flow,variation,simple
3392,Запись к челюстно-лицевому хирургу на завтра,booking,new_appointment,booking_flow,variation,medium
548,Принимаете ДМС спасибо 👍,faq,clinic_info,faq_flow,augmented,simple
8609,Врач Смирновой не объяснил?,negative_feedback,staff,escalation_flow,augmented,simple
7116,Невежливое обслуживание,negative_feedback,staff,escalation_flow,template,simple
773,"Подскажите, скажите, сколько длится консультацию?",faq,procedure,faq_flow,augmented,complex
8893,"Здравствуйте, прощайте?!",conversational,farewell,conversation_flow,augmented,complex
710,Привет пожалуйста!!,conversational,greeting,conversation_flow,augmented,simple
8552,"добрый день, не сообщили о переносе",negative_feedback,service_issue,escalation_flow,augmented,complex
2788,Перезапишите на утро спасибо,booking,reschedule,booking_flow,augmented,simple
8084,"не смогу прийти, уезжаю 🙏",booking,cancel,booking_flow,augmented,complex
8137,После лечения стало хуже...,negative_feedback,quality,escalation_flow,augmented,simple
6195,"Привет, здорово спасибо",conversational,greeting,conversation_flow,augmented,complex
1480,Это безобразие 😢...,negative_feedback,general,escalation_flow,augmented,simple
